,whisky_id,category,price_tier,abv,smoky,peaty,spicy,herbal,oily,body,rich,sweet,salty,vanilla,tart,fruity,floral
175,175,5,5,0.6040000000000002,0.4,0.0,0.55,0.3,0.45,0.65,0.65,0.7000000000000001,0.0,0.35000000000000003,0.35000000000000003,0.75,0.15789473684210525
176,176,2,3,0.638,0.1,0.0,0.5,0.5,0.2,0.8,0.9,0.7000000000000001,0.0,0.8,0.2,0.5,0.7368421052631579
177,177,5,4,0.5140000000000001,0.35000000000000003,0.0,0.7000000000000001,0.4,0.2,0.5,0.5,0.65,0.0,0.35000000000000003,0.45,0.55,0.15789473684210525
178,178,5,4,0.4,0.55,0.0,0.7000000000000001,0.45,0.2,0.55,0.55,0.45,0.11111111111111112,0.4,0.45,0.35000000000000003,0.0
179,179,15,5,0.43800000000000006,0.05,0.0,0.15,0.3,0.25,0.4,0.65,0.2,0.0,0.15,0.4,0.5,0.21052631578947367
180,180,15,5,0.32400000000000007,0.0,0.0,0.05,0.2,0.3,0.3,0.5,0.15,0.0,0.15,0.2,0.35000000000000003,0.3684210526315789
181,181,5,4,0.41000000000000003,0.2,0.0,0.7000000000000001,0.2,0.2,0.4,0.4,0.45,0.0,0.35000000000000003,0.55,0.6,0.0
182,182,12,5,0.32400000000000007,0.9,0.8,0.4,0.5,0.6,0.6,0.6,0.5,0.4444444444444445,0.5,0.25,0.45,0.15789473684210525
183,183,13,5,0.32799999999999996,0.1,0.0,0.5,0.3,0.2,0.7000000000000001,0.9,0.8,0.22222222222222224,0.9,0.3,0.2,0.0
184,184,15,5,0.32000000000000006,0.1,0.0,0.2,0.25,0.65,0.75,0.85,0.65,0.05555555555555556,0.65,0.15,0.2,0.15789473684210525
185,185,15,5,0.3720000000000001,0.05,0.1,0.3,0.25,0.1,0.45,0.65,0.35000000000000003,0.05555555555555556,0.1,0.4,0.35000000000000003,0.2631578947368421
186,186,12,5,0.28800000000000003,0.3,0.5,0.3,0.3,0.5,0.9,0.7000000000000001,0.6,0.6666666666666667,0.5,0.1,0.4,0.10526315789473684
187,187,6,4,0.568,0.5,0.0,0.65,0.3,0.15,0.5,0.55,0.4,0.05555555555555556,0.4,0.25,0.4,0.3157894736842105
188,188,5,4,0.41000000000000003,0.25,0.0,0.4,0.4,0.2,0.4,0.4,0.5,0.16666666666666669,0.35000000000000003,0.3,0.3,0.0
189,189,5,5,0.6470000000000001,0.1,0.0,0.7000000000000001,0.5,0.0,0.9,0.8,0.8,0.22222222222222224,0.9,0.3,0.6,0.0
190,190,5,5,0.7500000000000001,0.15,0.0,0.75,0.35000000000000003,0.6,0.85,0.75,0.45,0.11111111111111112,0.4,0.25,0.35000000000000003,0.10526315789473684
191,191,3,5,0.4660000000000001,0.3,0.0,0.4,0.0,0.4,0.7000000000000001,0.9,0.8,0.33333333333333337,0.9,0.0,0.5,0.21052631578947367
192,192,5,3,0.6809999999999999,0.3,0.0,0.8,0.4,0.2,0.9,0.8,0.6,0.0,0.8,0.1,0.1,0.0
193,193,15,5,0.43400000000000005,0.1,0.0,0.4,0.1,0.2,0.8,0.7000000000000001,0.7000000000000001,0.11111111111111112,0.8,0.0,0.7000000000000001,0.42105263157894735
194,194,15,5,0.32400000000000007,0.0,0.0,0.25,0.1,0.1,0.75,0.8,0.55,0.0,0.2,0.35000000000000003,0.55,0.10526315789473684
195,195,6,3,0.30000000000000004,0.45,0.0,0.5,0.1,0.2,0.55,0.5,0.45,0.0,0.5,0.15,0.55,0.3157894736842105
196,196,5,4,0.6919999999999998,0.45,0.0,0.75,0.2,0.3,0.45,0.45,0.65,0.0,0.4,0.3,0.3,0.0
197,197,5,3,0.36,0.3,0.0,0.55,0.15,0.15,0.5,0.5,0.75,0.0,0.4,0.3,0.3,0.0
198,198,12,5,0.42000000000000004,0.7000000000000001,0.8,0.4,0.1,0.5,0.8,0.6,0.5,0.7777777777777778,0.5,0.3,0.3,0.21052631578947367
199,199,15,5,0.3820000000000001,0.3,0.0,0.35000000000000003,0.1,0.2,0.6,0.6,0.65,0.11111111111111112,0.2,0.25,0.65,0.10526315789473684
200,200,15,5,0.44400000000000006,0.4,0.0,0.5,0.0,0.5,0.8,0.8,0.6,0.22222222222222224,0.8,0.2,0.8,0.10526315789473684
201,201,12,4,0.5440000000000002,0.75,0.8,0.8,0.25,0.1,0.4,0.4,0.35000000000000003,0.2777777777777778,0.25,0.35000000000000003,0.45,0.0
202,202,6,3,0.32200000000000006,0.4,0.0,0.5,0.3,0.25,0.5,0.55,0.45,0.0,0.4,0.25,0.5,0.47368421052631576
203,203,4,5,0.32000000000000006,0.2,0.0,0.15,0.15,0.1,0.35000000000000003,0.9,0.5,0.0,0.45,0.15,0.7000000000000001,0.3684210526315789
204,204,5,4,0.4860000000000001,0.3,0.0,0.5,0.1,0.0,0.7000000000000001,0.8,0.7000000000000001,0.11111111111111112,0.9,0.4,0.4,0.10526315789473684
205,205,5,3,0.6849999999999999,0.4,0.0,0.8,0.3,0.3,0.6,0.6,0.4,0.0,0.3,0.3,0.3,0.0
206,206,10,4,0.20000000000000007,0.4,0.8,0.5,0.4,0.3,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.11111111111111112,0.5,0.4,0.7000000000000001,0.42105263157894735
207,207,15,5,0.28600000000000003,0.05,0.0,0.3,0.25,0.35000000000000003,0.5,0.6,0.4,0.0,0.4,0.4,0.5,0.21052631578947367
208,208,13,5,0.606,0.1,0.0,0.7000000000000001,0.35000000000000003,0.2,0.55,0.55,0.25,0.11111111111111112,0.3,0.0,0.15,0.10526315789473684
209,209,15,5,0.368,0.1,0.0,0.4,0.0,0.5,0.8,0.8,0.6,0.5555555555555556,0.3,0.2,0.7000000000000001,0.10526315789473684
210,210,12,4,0.63,0.3,0.0,0.3,0.2,0.5,0.7000000000000001,0.5,0.6,0.5555555555555556,0.4,0.3,0.4,0.10526315789473684
211,211,14,5,0.45400000000000007,0.2,0.0,0.5,0.7000000000000001,0.6,0.7000000000000001,0.5,0.7000000000000001,0.0,0.7000000000000001,0.2,0.4,0.21052631578947367
212,212,5,3,0.30400000000000005,0.3,0.0,0.4,0.2,0.4,0.8,0.9,0.7000000000000001,0.0,0.8,0.2,0.6,0.21052631578947367
213,213,5,3,0.37,0.3,0.0,0.6,0.4,0.4,0.6,0.7000000000000001,0.7000000000000001,0.0,0.7000000000000001,0.1,0.4,0.0
214,214,5,4,0.30000000000000004,0.3,0.0,0.4,0.1,0.3,0.6,0.8,0.7000000000000001,0.0,0.7000000000000001,0.0,0.1,0.0
215,215,15,5,0.4,0.0,0.0,0.3,0.1,0.4,0.7000000000000001,0.7000000000000001,0.5,0.0,0.4,0.1,0.4,0.21052631578947367
216,216,0,3,0.4600000000000001,0.8,1.0,0.6,0.1,0.55,0.6,0.55,0.4,0.11111111111111112,0.25,0.0,0.15,0.21052631578947367
217,217,12,4,0.42200000000000004,0.75,0.65,0.6,0.65,0.85,0.65,0.5,0.6,0.6666666666666667,0.55,0.0,0.1,0.0
218,218,9,5,0.4860000000000001,0.5,0.35000000000000003,0.65,0.75,0.85,0.7000000000000001,0.4,0.35000000000000003,0.11111111111111112,0.25,0.0,0.15,0.21052631578947367
219,219,5,4,0.568,0.2,0.0,0.6,0.3,0.2,0.7000000000000001,0.7000000000000001,0.6,0.0,0.7000000000000001,0.1,0.0,0.0
220,220,13,5,0.7619999999999999,0.3,0.0,0.8,0.1,0.5,0.8,0.7000000000000001,0.6,0.0,0.5,0.2,0.0,0.0
221,221,12,5,0.598,0.4,0.3,0.3,0.1,0.1,0.6,0.7000000000000001,0.6,0.4444444444444445,0.5,0.1,0.3,0.21052631578947367
222,222,13,4,0.4700000000000001,0.2,0.0,0.8,0.7000000000000001,0.2,0.7000000000000001,0.5,0.4,0.0,0.4,0.3,0.2,0.21052631578947367
223,223,15,5,0.45000000000000007,0.0,0.0,0.2,0.0,0.2,0.8,0.8,0.6,0.0,0.3,0.2,0.4,0.21052631578947367
224,224,6,3,0.30000000000000004,0.4,0.0,0.45,0.0,0.0,0.65,0.6,0.55,0.0,0.45,0.2,0.65,0.3157894736842105
225,225,5,3,0.37,0.2,0.0,0.6,0.35000000000000003,0.05,0.45,0.4,0.3,0.0,0.6,0.0,0.15,0.15789473684210525
226,226,6,3,0.20599999999999996,0.1,0.0,0.7000000000000001,0.1,0.1,0.7000000000000001,0.6,0.5,0.11111111111111112,0.5,0.3,0.6,0.10526315789473684
227,227,12,4,0.36,0.7000000000000001,0.5,0.35000000000000003,0.4,0.2,0.8,0.8,0.5,0.33333333333333337,0.2,0.1,0.4,0.15789473684210525
228,228,15,5,0.20000000000000007,0.2,0.0,0.1,0.2,0.5,0.7000000000000001,0.7000000000000001,0.5,0.0,0.4,0.0,0.5,0.3157894736842105
229,229,5,3,0.6790000000000002,0.15,0.0,0.6,0.0,0.4,0.7000000000000001,0.6,0.3,0.0,0.4,0.0,0.15,0.0
230,230,9,5,0.7240000000000001,0.6,0.0,0.7000000000000001,0.9,0.2,0.7000000000000001,0.7000000000000001,0.4,0.22222222222222224,0.2,0.6,0.6,0.8421052631578947
231,231,9,3,0.39,0.06,0.0,0.7000000000000001,0.8,0.2,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.22222222222222224,0.1,0.4,0.4,0.8421052631578947
232,232,12,3,0.44000000000000006,0.7000000000000001,0.5,0.4,0.0,0.5,0.6,0.6,0.3,0.11111111111111112,0.2,0.0,0.1,0.0
233,233,5,4,0.30400000000000005,0.0,0.0,0.2,0.1,0.2,0.4,0.3,0.5,0.0,0.4,0.1,0.3,0.3157894736842105
234,234,12,3,0.43000000000000005,0.7000000000000001,0.7000000000000001,0.0,0.1,0.2,0.8,0.8,0.6,0.22222222222222224,0.4,0.0,0.6,0.10526315789473684
235,235,15,5,0.26,0.2,0.1,0.1,0.0,0.2,0.8,0.8,0.5,0.0,0.3,0.2,0.5,0.10526315789473684
236,236,15,5,0.26,0.2,0.0,0.6,0.4,0.5,0.6,0.5,0.3,0.0,0.3,0.2,0.5,0.5263157894736842
237,237,12,5,0.65,0.4,0.3,0.4,0.2,0.4,0.5,0.6,0.7000000000000001,0.22222222222222224,0.7000000000000001,0.3,0.6,0.5263157894736842
238,238,12,3,0.5440000000000002,1.0,0.9,0.6,0.7000000000000001,0.5,0.8,0.6,0.4,0.4444444444444445,0.3,0.6,0.4,0.631578947368421
239,239,12,4,0.5400000000000001,1.0,1.0,0.4,0.1,0.4,1.0,0.6,0.6,0.22222222222222224,0.6,0.1,0.8,0.21052631578947367
240,240,12,5,0.3500000000000001,0.15,0.1,0.65,0.1,0.1,0.6,0.65,0.5,0.05555555555555556,0.35000000000000003,0.1,0.4,0.10526315789473684
241,241,5,2,0.22000000000000008,0.05,0.0,0.4,0.05,0.1,0.8,0.8,0.75,0.0,0.3,0.1,0.6,0.10526315789473684
242,242,15,5,0.28,0.2,0.0,0.6,0.2,0.4,0.9,0.9,0.8,0.22222222222222224,0.5,0.3,0.8,0.42105263157894735
243,243,5,3,0.26,0.0,0.0,0.7000000000000001,0.7000000000000001,0.4,0.6,0.7000000000000001,0.8,0.0,0.8,0.4,0.6,0.8421052631578947
244,244,12,4,0.26,0.35000000000000003,0.15,0.2,0.3,0.15,0.8,0.8,0.78,0.16666666666666669,0.4,0.0,0.1,0.10526315789473684
245,245,15,4,0.32000000000000006,0.0,0.0,0.35000000000000003,0.0,0.1,0.8,0.8,0.8,0.05555555555555556,0.3,0.0,0.4,0.10526315789473684
246,246,15,5,0.32000000000000006,0.15,0.0,0.3,0.0,0.2,0.8,0.8,0.7000000000000001,0.11111111111111112,0.4,0.05,0.4,0.0
247,247,13,2,0.30400000000000005,0.05,0.0,0.4,0.0,0.1,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.11111111111111112,0.15,0.15,0.25,0.0
248,248,5,3,0.5180000000000001,0.0,0.0,0.3,0.0,0.1,0.7000000000000001,0.7000000000000001,0.8,0.0,0.25,0.0,0.3,0.05263157894736842
249,249,15,4,0.36,0.1,0.15,0.55,0.25,0.4,0.7000000000000001,0.8,0.75,0.33333333333333337,0.25,0.3,0.85,0.42105263157894735
250,250,15,4,0.32000000000000006,0.3,0.25,0.1,0.05,0.2,0.85,0.9,0.75,0.2777777777777778,0.35000000000000003,0.0,0.4,0.0
251,251,15,5,0.32000000000000006,0.3,0.0,0.4,0.3,0.4,0.9,0.9,0.8,0.22222222222222224,0.5,0.5,0.8,0.42105263157894735
252,252,13,4,0.4129999999999999,0.3,0.0,0.7000000000000001,0.4,0.3,0.6,0.5,0.4,0.0,0.5,0.3,0.3,0.10526315789473684
253,253,5,5,0.5420000000000001,0.0,0.0,0.2,0.15,0.1,0.8,0.8,0.75,0.0,0.2,0.0,0.15,0.15789473684210525
254,254,19,4,0.7500000000000001,0.2,0.0,0.4,0.4,0.3,0.7000000000000001,0.7000000000000001,0.8,0.0,0.7000000000000001,0.3,0.5,0.0
255,255,0,3,0.4800000000000001,0.6,0.6,0.6,0.4,0.2,0.6,0.6,0.8,0.22222222222222224,0.4,0.4,0.8,0.10526315789473684
256,256,15,5,0.40800000000000003,0.2,0.0,0.5,0.3,0.4,0.6,0.6,0.7000000000000001,0.0,0.5,0.3,0.8,0.10526315789473684
257,257,15,5,0.36,0.3,0.0,0.6,0.3,0.3,0.6,0.6,0.7000000000000001,0.11111111111111112,0.3,0.4,0.7000000000000001,0.5263157894736842
258,258,12,3,0.5559999999999999,0.6,0.8,0.6,0.6,0.5,0.6,0.6,0.4,0.5555555555555556,0.4,0.3,0.3,0.0
259,259,1,3,0.26,0.2,0.0,0.4,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.8,0.7000000000000001,0.22222222222222224,0.7000000000000001,0.6,0.7000000000000001,0.7368421052631579
260,260,12,4,0.36,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.8,0.8,0.6,0.22222222222222224,0.6,0.5,0.7000000000000001,0.7368421052631579
261,261,6,2,0.30000000000000004,0.4,0.0,0.6,0.2,0.1,0.55,0.7000000000000001,0.55,0.0,0.55,0.2,0.6,0.5263157894736842
262,262,12,4,0.31599999999999995,0.7000000000000001,0.7000000000000001,0.6,0.5,0.8,0.1,0.9,0.6,0.6666666666666667,0.6,0.3,0.7000000000000001,0.8421052631578947
263,263,12,5,0.62,0.6,0.7000000000000001,0.35000000000000003,0.4,0.4,0.5,0.55,0.4,0.3888888888888889,0.2,0.2,0.4,0.21052631578947367
264,264,4,2,0.32000000000000006,0.6,0.2,0.8,0.2,0.3,0.7000000000000001,0.8,0.8,0.11111111111111112,0.7000000000000001,0.5,0.7000000000000001,0.5263157894736842
265,265,1,5,0.20000000000000007,0.15,0.05,0.2,0.0,0.1,0.8,0.75,0.7000000000000001,0.0,0.7000000000000001,0.2,0.7000000000000001,0.0
266,266,10,4,0.20000000000000007,0.4,0.8,0.5,0.4,0.3,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.11111111111111112,0.5,0.4,0.7000000000000001,0.42105263157894735
267,267,5,4,0.5354000000000002,0.2,0.0,0.5,0.3,0.1,0.8,0.9,0.8,0.11111111111111112,0.9,0.3,0.1,0.0
268,268,15,4,0.26,0.0,0.0,0.4,0.5,0.4,0.7000000000000001,0.8,0.5,0.0,0.5,0.4,0.9,0.631578947368421
269,269,5,4,0.6650000000000001,0.05,0.0,0.6,0.0,0.25,0.55,0.6,0.4,0.0,0.2,0.1,0.15,0.0
270,270,5,5,0.39,0.4,0.0,0.65,0.3,0.1,0.65,0.6,0.45,0.4444444444444445,0.4,0.35000000000000003,0.25,0.0
271,271,12,4,0.5420000000000001,0.35000000000000003,0.35000000000000003,0.3,0.1,0.2,0.45,0.45,0.35000000000000003,0.05555555555555556,0.25,0.1,0.5,0.10526315789473684
272,272,15,4,0.4840000000000001,0.05,0.0,0.15,0.0,0.1,0.8,0.7000000000000001,0.4,0.0,0.25,0.15,0.8,0.05263157894736842
273,273,11,5,0.378,0.55,0.2,0.2,0.1,0.15,0.45,0.45,0.2,0.0,0.15,0.1,0.65,0.05263157894736842
274,274,5,4,0.41000000000000003,0.35000000000000003,0.0,0.65,0.25,0.15,0.6,0.6,0.45,0.0,0.4,0.4,0.4,0.0
275,275,16,4,0.41000000000000003,0.2,0.0,0.3,0.0,0.35000000000000003,0.65,0.65,0.25,0.0,0.15,0.3,0.2,0.21052631578947367
276,276,5,5,0.378,0.3,0.0,0.6,0.3,0.15,0.45,0.45,0.25,0.0,0.25,0.25,0.3,0.0
277,277,5,3,0.608,0.05,0.0,0.35000000000000003,0.05,0.1,0.85,0.8,0.6,0.03333333333333333,0.2,0.05,0.25,0.0
278,278,5,4,0.4,0.1,0.0,0.5,0.3,0.1,0.9,0.9,0.6,0.0,0.8,0.2,0.4,0.0
279,279,5,5,0.5354000000000002,0.2,0.0,0.5,0.6,0.4,0.9,0.8,0.5,0.22222222222222224,0.8,0.4,0.3,0.0
280,280,12,5,0.28400000000000014,0.65,0.45,0.3,0.25,0.15,0.6,0.65,0.5,0.05555555555555556,0.2,0.1,0.4,0.08421052631578947
281,281,13,3,0.36,0.05,0.0,0.8,0.3,0.05,0.7000000000000001,0.8,0.5,0.03333333333333333,0.2,0.1,0.2,0.05263157894736842
282,282,1,5,0.3740000000000001,0.1,0.0,0.7000000000000001,0.4,0.0,0.8,0.4,0.3,0.0,0.7000000000000001,0.4,0.5,0.21052631578947367
283,283,5,2,0.61,0.1,0.0,0.3,0.05,0.1,0.65,0.65,0.7000000000000001,0.05555555555555556,0.2,0.15,0.4,0.0
284,284,12,4,0.578,0.35000000000000003,0.55,0.25,0.45,0.15,0.4,0.4,0.45,0.16666666666666669,0.15,0.1,0.55,0.05263157894736842
285,285,15,5,0.5259999999999999,0.0,0.0,0.25,0.4,0.35000000000000003,0.5,0.55,0.25,0.05555555555555556,0.2,0.3,0.55,0.21052631578947367
286,286,5,3,0.5820000000000002,0.05,0.0,0.2,0.0,0.1,0.7000000000000001,0.8,0.7000000000000001,0.05555555555555556,0.3,0.1,0.3,0.0
287,287,15,5,0.28200000000000003,0.0,0.0,0.15,0.35000000000000003,0.45,0.5,0.55,0.4,0.0,0.2,0.4,0.35000000000000003,0.10526315789473684
288,288,15,4,0.4,0.0,0.0,0.15,0.35000000000000003,0.5,0.6,0.65,0.2,0.05555555555555556,0.3,0.35000000000000003,0.4,0.10526315789473684
289,289,13,3,0.3400000000000001,0.3,0.0,0.6,0.3,0.3,0.9,0.9,0.6,0.0,0.7000000000000001,0.3,0.8,0.7368421052631579
290,290,13,4,0.5840000000000002,0.0,0.0,0.5,0.4,0.1,0.9,0.7000000000000001,0.6,0.0,0.6,0.4,0.8,0.3157894736842105
291,291,5,3,0.636,0.1,0.0,0.45,0.05,0.15,0.7000000000000001,0.8,0.6,0.05555555555555556,0.3,0.15,0.4,0.0
292,292,15,4,0.26,0.1,0.0,0.25,0.2,0.4,0.45,0.6,0.35000000000000003,0.0,0.3,0.3,0.4,0.15789473684210525
293,293,12,5,0.32000000000000006,0.2,0.1,0.3,0.45,0.5,0.6,0.55,0.2,0.11111111111111112,0.2,0.15,0.25,0.10526315789473684
294,294,12,4,0.36,0.2,0.5,0.15,0.2,0.2,0.85,0.75,0.6,0.05555555555555556,0.15,0.1,0.4,0.0
295,295,13,4,0.6900000000000001,0.1,0.0,0.9,0.5,0.0,0.9,0.4,0.3,0.0,0.6,0.4,0.3,0.0
296,296,5,4,0.745,0.2,0.0,0.4,0.5,0.0,0.9,0.7000000000000001,0.6,0.0,0.8,0.3,0.2,0.0
297,297,12,3,0.44000000000000006,0.6,0.5,0.4,0.25,0.3,0.5,0.5,0.55,0.2777777777777778,0.15,0.1,0.4,0.0
298,298,12,5,0.3340000000000001,0.6,0.6,0.6,0.5,0.7000000000000001,0.8,0.7000000000000001,0.5,0.4444444444444445,0.8,0.3,0.5,0.3157894736842105
299,299,5,2,0.684,0.2,0.0,0.6,0.5,0.1,0.9,0.7000000000000001,0.6,0.0,0.8,0.4,0.3,0.0
300,300,6,4,0.30000000000000004,0.55,0.0,0.35000000000000003,0.15,0.35000000000000003,0.4,0.5,0.5,0.0,0.4,0.25,0.45,0.21052631578947367
301,301,5,5,0.624,0.15,0.0,0.55,0.15,0.5,0.65,0.7000000000000001,0.65,0.05555555555555556,0.65,0.15,0.3,0.10526315789473684
302,302,6,5,0.30000000000000004,0.45,0.0,0.5,0.25,0.3,0.45,0.5,0.4,0.0,0.4,0.15,0.45,0.3157894736842105
303,303,15,5,0.4760000000000001,0.1,0.0,0.45,0.35000000000000003,0.6,0.75,0.7000000000000001,0.65,0.05555555555555556,0.45,0.1,0.3,0.15789473684210525
304,304,5,3,0.3500000000000001,0.0,0.0,0.45,0.0,0.25,0.65,0.7000000000000001,0.55,0.22222222222222224,0.2,0.1,0.3,0.05263157894736842
305,305,5,4,0.5259999999999999,0.2,0.0,0.85,0.7000000000000001,0.75,0.85,0.9,0.7000000000000001,0.0,0.7000000000000001,0.5,0.7000000000000001,0.42105263157894735
306,306,15,4,0.4,0.0,0.1,0.1,0.35000000000000003,0.5,0.5,0.5,0.2,0.0,0.2,0.25,0.35000000000000003,0.10526315789473684
307,307,15,5,0.5459999999999999,0.0,0.0,0.2,0.15,0.45,0.6,0.65,0.2,0.16666666666666669,0.25,0.35000000000000003,0.4,0.10526315789473684
308,308,12,4,0.43400000000000005,0.2,0.2,0.1,0.15,0.25,0.5,0.6,0.35000000000000003,0.22222222222222224,0.25,0.3,0.65,0.21052631578947367
309,309,12,5,0.568,0.25,0.25,0.2,0.2,0.45,0.6,0.5,0.25,0.22222222222222224,0.3,0.25,0.35000000000000003,0.10526315789473684
310,310,15,5,0.36,0.25,0.25,0.3,0.0,0.35000000000000003,0.55,0.6,0.5,0.16666666666666669,0.25,0.2,0.2,0.10526315789473684
311,311,13,5,0.4900000000000001,0.3,0.0,0.3,0.25,0.15,0.45,0.45,0.3,0.0,0.3,0.65,0.55,0.0
312,312,13,2,0.32000000000000006,0.05,0.0,0.45,0.0,0.4,0.65,0.7000000000000001,0.2,0.22222222222222224,0.35000000000000003,0.0,0.35000000000000003,0.0
313,313,5,3,0.7519999999999999,0.2,0.0,0.65,0.25,0.75,0.7000000000000001,0.75,0.6,0.11111111111111112,0.5,0.15,0.2,0.10526315789473684
314,314,12,4,0.5840000000000002,0.4,0.4,0.7000000000000001,0.3,0.2,0.45,0.45,0.4,0.33333333333333337,0.35000000000000003,0.4,0.6,0.0
315,315,5,5,0.658,0.2,0.0,0.65,0.3,0.55,0.7000000000000001,0.75,0.6,0.11111111111111112,0.6,0.05,0.15,0.10526315789473684
316,316,12,5,0.406,0.4,0.45,0.35000000000000003,0.3,0.55,0.65,0.75,0.5,0.16666666666666669,0.35000000000000003,0.15,0.3,0.2631578947368421
317,317,15,4,0.5540000000000002,0.25,0.25,0.1,0.2,0.6,0.65,0.65,0.2,0.11111111111111112,0.3,0.15,0.4,0.05263157894736842
318,318,15,5,0.32000000000000006,0.05,0.0,0.25,0.3,0.5,0.55,0.65,0.6,0.11111111111111112,0.4,0.1,0.15,0.3157894736842105
319,319,12,2,0.20000000000000007,0.6,0.6,0.3,0.55,0.5,0.8,0.7000000000000001,0.6,0.2777777777777778,0.4,0.4,0.3,0.10526315789473684
320,320,9,2,0.26,0.0,0.0,0.2,0.1,0.15,0.4,0.4,0.25,0.05555555555555556,0.25,0.0,0.35000000000000003,0.21052631578947367
321,321,6,4,0.30000000000000004,0.6,0.0,0.4,0.2,0.25,0.5,0.55,0.45,0.0,0.5,0.25,0.4,0.3157894736842105
322,322,13,4,0.30000000000000004,0.3,0.0,0.7000000000000001,0.3,0.15,0.4,0.4,0.6,0.0,0.4,0.4,0.65,0.0
323,323,5,4,0.6490000000000001,0.2,0.0,0.8,0.4,0.2,0.9,0.7000000000000001,0.6,0.0,0.9,0.1,0.2,0.0
324,324,12,4,0.5640000000000002,0.4,0.3,0.25,0.2,0.45,0.6,0.65,0.3,0.16666666666666669,0.15,0.2,0.4,0.10526315789473684
325,325,5,4,0.4840000000000001,0.15,0.0,0.6,0.25,0.65,0.7000000000000001,0.75,0.65,0.05555555555555556,0.6,0.1,0.2,0.21052631578947367
326,326,5,5,0.3470000000000001,0.1,0.0,0.4,0.25,0.55,0.7000000000000001,0.65,0.7000000000000001,0.05555555555555556,0.6,0.1,0.1,0.15789473684210525
327,327,12,4,0.43600000000000005,0.9,0.7000000000000001,0.2,0.1,0.3,0.8,0.6,0.5,0.888888888888889,0.6,0.1,0.6,0.0
328,328,6,4,0.36,0.4,0.0,0.6,0.25,0.0,0.55,0.65,0.5,0.0,0.5,0.3,0.55,0.3684210526315789
329,329,5,3,0.5599999999999999,0.3,0.0,0.6,0.3,0.2,0.9,0.8,0.7000000000000001,0.0,0.8,0.4,0.3,0.0
330,330,12,4,0.5500000000000002,0.55,0.25,0.35000000000000003,0.2,0.4,0.45,0.7000000000000001,0.15,0.2777777777777778,0.0,0.0,0.25,0.10526315789473684
331,331,5,4,0.658,0.4,0.0,0.45,0.2,0.25,0.45,0.45,0.65,0.0,0.45,0.15,0.45,0.0
332,332,15,4,0.32000000000000006,0.05,0.0,0.25,0.2,0.45,0.65,0.7000000000000001,0.7000000000000001,0.05555555555555556,0.5,0.25,0.7000000000000001,0.3684210526315789
333,333,12,4,0.45000000000000007,0.6,0.7000000000000001,0.5,0.15,0.4,0.7000000000000001,0.65,0.5,0.16666666666666669,0.35000000000000003,0.3,0.25,0.15789473684210525
334,334,6,4,0.30000000000000004,0.4,0.1,0.45,0.1,0.25,0.5,0.5,0.45,0.0,0.3,0.1,0.55,0.3157894736842105
335,335,15,4,0.3340000000000001,0.15,0.0,0.35000000000000003,0.2,0.45,0.6,0.6,0.4,0.0,0.3,0.1,0.3,0.10526315789473684
336,336,15,5,0.5000000000000001,0.1,0.1,0.45,0.3,0.35000000000000003,0.55,0.6,0.65,0.3,0.18,0.3,0.7000000000000001,0.35789473684210527
337,337,0,4,0.30000000000000004,0.15,0.0,0.25,0.15,0.3,0.45,0.45,0.55,0.0,0.1,0.15,0.15,0.0
338,338,13,4,0.672,0.3,0.0,0.7000000000000001,0.3,0.1,0.45,0.45,0.45,0.0,0.3,0.3,0.7000000000000001,0.0
339,339,4,5,0.5459999999999999,0.2,0.1,0.8,0.5,0.3,0.7000000000000001,0.8,0.6,0.22222222222222224,0.7000000000000001,0.3,0.4,0.3157894736842105
340,340,15,5,0.596,0.2,0.0,0.5,0.3,0.5,0.7000000000000001,0.5,0.5,0.5555555555555556,0.6,0.3,0.4,0.0
341,341,5,4,0.62,0.25,0.0,0.65,0.3,0.45,0.6,0.7000000000000001,0.4,0.05555555555555556,0.5,0.2,0.3,0.10526315789473684
342,342,6,4,0.39,0.45,0.0,0.55,0.2,0.2,0.5,0.5,0.45,0.0,0.35000000000000003,0.3,0.45,0.2631578947368421
343,343,12,4,0.36,0.55,0.5,0.45,0.2,0.0,0.55,0.55,0.45,0.0,0.45,0.25,0.5,0.3684210526315789
344,344,15,5,0.5720000000000002,0.1,0.0,0.4,0.1,0.0,0.9,0.8,0.6,0.22222222222222224,0.6,0.4,0.6,0.21052631578947367
345,345,5,3,0.4,0.1,0.0,0.4,0.2,0.5,0.6,0.65,0.6,0.0,0.45,0.2,0.25,0.10526315789473684
346,346,5,2,0.568,0.3,0.0,0.7000000000000001,0.3,0.0,0.9,0.8,0.7000000000000001,0.0,0.9,0.2,0.1,0.10526315789473684
347,347,15,3,0.57,0.2,0.2,0.5,0.15,0.4,0.6,0.75,0.25,0.11111111111111112,0.3,0.05,0.15,0.15789473684210525
348,348,5,2,0.3500000000000001,0.0,0.0,0.45,0.0,0.25,0.65,0.7000000000000001,0.55,0.22222222222222224,0.2,0.1,0.3,0.05263157894736842
