,cost_rank,smoky,peaty,spicy,herbal,oily,full_bodied,rich,sweet,salty,vanilla,tart,fruity,floral
2883,2.0,0.0,0.0,40.0,0.0,35.0,45.0,40.0,45.0,0.0,40.0,0.0,25.0,0.0
2884,3.0,0.0,0.0,25.0,10.0,30.0,25.0,20.0,30.0,0.0,5.0,35.0,20.0,10.0
2885,3.0,5.0,0.0,45.0,20.0,20.0,35.0,30.0,40.0,0.0,35.0,10.0,20.0,10.0
2886,4.0,15.0,0.0,60.0,0.0,10.0,40.0,20.0,20.0,50.0,25.0,10.0,30.0,0.0
2887,2.0,20.0,20.0,35.0,10.0,15.0,25.0,30.0,35.0,8.0,30.0,10.0,15.0,10.0
2888,3.0,25.0,0.0,15.0,10.0,25.0,35.0,40.0,15.0,0.0,20.0,30.0,10.0,0.0
2889,2.0,20.0,20.0,5.0,0.0,15.0,0.0,20.0,10.0,0.0,0.0,0.0,10.0,0.0
2890,3.0,10.0,0.0,20.0,10.0,5.0,30.0,30.0,20.0,2.0,20.0,25.0,35.0,10.0
2891,3.0,5.0,0.0,10.0,20.0,15.0,30.0,30.0,20.0,0.0,25.0,15.0,35.0,15.0
2892,5.0,0.0,0.0,35.0,30.0,25.0,25.0,40.0,40.0,0.0,30.0,25.0,30.0,10.0
2893,3.0,0.0,0.0,50.0,10.0,0.0,40.0,40.0,70.0,0.0,70.0,70.0,60.0,40.0
2894,5.0,20.0,10.0,0.0,0.0,10.0,0.0,0.0,20.0,20.0,10.0,0.0,0.0,0.0
2895,4.0,10.0,10.0,65.0,10.0,20.0,25.0,20.0,40.0,25.0,30.0,5.0,70.0,40.0
2896,1.0,0.0,0.0,20.0,30.0,0.0,30.0,30.0,50.0,0.0,10.0,10.0,30.0,30.0
2897,2.0,30.0,0.0,40.0,30.0,0.0,50.0,60.0,50.0,0.0,60.0,40.0,60.0,70.0
2898,1.0,10.0,0.0,40.0,35.0,30.0,30.0,35.0,55.0,5.0,40.0,15.0,30.0,25.0
2899,1.0,5.0,0.0,20.0,25.0,30.0,35.0,35.0,70.0,5.0,60.0,25.0,30.0,25.0
2900,3.0,25.0,25.0,10.0,30.0,30.0,25.0,20.0,40.0,20.0,35.0,10.0,25.0,10.0
2901,2.0,0.0,0.0,55.0,45.0,5.0,15.0,35.0,40.0,0.0,45.0,0.0,40.0,10.0
2902,4.0,70.0,60.0,55.0,50.0,60.0,40.0,40.0,70.0,40.0,65.0,50.0,55.0,30.0
2903,3.0,75.0,55.0,60.0,50.0,30.0,30.0,60.0,70.0,20.0,55.0,75.0,55.0,20.0
2904,4.0,30.0,0.0,60.0,30.0,25.0,50.0,50.0,40.0,0.0,40.0,40.0,50.0,0.0
2905,2.0,20.0,0.0,60.0,10.0,20.0,30.0,35.0,50.0,0.0,50.0,20.0,40.0,20.0
2906,1.0,15.0,0.0,25.0,0.0,30.0,30.0,35.0,30.0,0.0,40.0,10.0,55.0,0.0
2907,2.0,5.0,10.0,65.0,75.0,30.0,20.0,20.0,60.0,0.0,75.0,35.0,45.0,45.0
2908,2.0,20.0,0.0,50.0,10.0,20.0,20.0,30.0,20.0,0.0,30.0,20.0,10.0,10.0
2909,1.0,5.0,0.0,40.0,10.0,20.0,20.0,15.0,20.0,10.0,0.0,15.0,20.0,0.0
2910,2.0,0.0,0.0,60.0,30.0,20.0,20.0,20.0,20.0,10.0,15.0,10.0,15.0,15.0
2911,3.0,65.0,75.0,60.0,75.0,60.0,50.0,40.0,20.0,5.0,30.0,20.0,50.0,30.0
2912,2.0,15.0,0.0,35.0,0.0,75.0,30.0,20.0,35.0,20.0,45.0,0.0,0.0,0.0
2913,2.0,75.0,60.0,60.0,30.0,30.0,20.0,10.0,50.0,0.0,55.0,55.0,75.0,20.0
2914,2.0,0.0,0.0,55.0,85.0,40.0,35.0,40.0,65.0,0.0,10.0,0.0,75.0,35.0
2915,2.0,30.0,0.0,40.0,10.0,0.0,30.0,30.0,50.0,0.0,45.0,20.0,35.0,25.0
2916,1.0,5.0,0.0,10.0,0.0,10.0,50.0,50.0,80.0,0.0,40.0,5.0,50.0,0.0
2917,4.0,10.0,0.0,70.0,20.0,5.0,70.0,70.0,60.0,20.0,30.0,15.0,40.0,0.0
2918,2.0,20.0,0.0,40.0,10.0,20.0,40.0,50.0,50.0,0.0,50.0,20.0,10.0,0.0
2919,3.0,15.0,15.0,20.0,5.0,0.0,15.0,20.0,60.0,0.0,15.0,20.0,55.0,40.0
2920,2.0,10.0,0.0,35.0,0.0,0.0,40.0,30.0,60.0,0.0,15.0,10.0,20.0,10.0
2921,4.0,15.0,0.0,40.0,10.0,50.0,20.0,10.0,60.0,45.0,55.0,70.0,65.0,60.0
2922,4.0,0.0,0.0,45.0,0.0,10.0,40.0,30.0,40.0,10.0,55.0,0.0,0.0,0.0
2923,1.0,5.0,0.0,35.0,0.0,10.0,30.0,30.0,70.0,0.0,40.0,0.0,65.0,20.0
2924,2.0,25.0,0.0,80.0,15.0,25.0,65.0,60.0,90.0,10.0,60.0,0.0,35.0,0.0
2925,3.0,10.0,0.0,40.0,30.0,50.0,30.0,30.0,30.0,0.0,40.0,0.0,40.0,0.0
2926,4.0,0.0,0.0,35.0,5.0,75.0,70.0,60.0,65.0,0.0,65.0,45.0,55.0,40.0
2927,3.0,10.0,0.0,0.0,25.0,40.0,10.0,45.0,65.0,0.0,70.0,45.0,40.0,55.0
2928,3.0,45.0,0.0,15.0,15.0,20.0,50.0,50.0,45.0,15.0,55.0,60.0,80.0,55.0
2929,2.0,0.0,0.0,70.0,30.0,40.0,25.0,20.0,20.0,0.0,0.0,10.0,30.0,10.0
2930,4.0,50.0,15.0,50.0,10.0,0.0,50.0,60.0,50.0,5.0,60.0,20.0,55.0,20.0
2931,2.0,0.0,0.0,40.0,30.0,30.0,20.0,30.0,20.0,10.0,0.0,30.0,10.0,10.0
2932,2.0,75.0,0.0,35.0,5.0,0.0,40.0,60.0,65.0,0.0,50.0,0.0,10.0,10.0
2933,2.0,0.0,0.0,10.0,20.0,50.0,40.0,40.0,75.0,15.0,70.0,60.0,75.0,30.0
2934,3.0,0.0,0.0,35.0,45.0,30.0,35.0,20.0,15.0,0.0,25.0,10.0,20.0,10.0
2935,2.0,0.0,0.0,20.0,30.0,20.0,20.0,20.0,40.0,0.0,0.0,0.0,40.0,10.0
2936,3.0,0.0,0.0,25.0,0.0,15.0,5.0,5.0,50.0,10.0,45.0,65.0,60.0,20.0
2937,1.0,40.0,0.0,50.0,35.0,0.0,50.0,50.0,40.0,0.0,30.0,10.0,20.0,10.0
2938,2.0,60.0,0.0,40.0,0.0,5.0,70.0,70.0,75.0,0.0,30.0,10.0,40.0,0.0
2939,4.0,0.0,0.0,55.0,45.0,15.0,60.0,10.0,75.0,5.0,65.0,70.0,60.0,48.0
2940,2.0,30.0,0.0,35.0,40.0,15.0,35.0,35.0,25.0,0.0,15.0,25.0,35.0,10.0
2941,4.0,5.0,5.0,20.0,40.0,20.0,20.0,20.0,60.0,0.0,40.0,40.0,50.0,45.0
2942,3.0,0.0,0.0,20.0,20.0,30.0,30.0,30.0,50.0,0.0,30.0,25.0,30.0,10.0
2943,2.0,15.0,0.0,50.0,0.0,0.0,60.0,60.0,40.0,0.0,30.0,20.0,10.0,0.0
2944,2.0,10.0,0.0,30.0,0.0,0.0,50.0,60.0,50.0,0.0,60.0,15.0,40.0,20.0
2945,5.0,10.0,0.0,40.0,20.0,45.0,50.0,30.0,35.0,0.0,10.0,10.0,45.0,0.0
2946,4.0,0.0,0.0,30.0,20.0,40.0,20.0,30.0,50.0,0.0,60.0,70.0,50.0,50.0
2947,2.0,40.0,20.0,80.0,40.0,40.0,70.0,50.0,30.0,20.0,30.0,20.0,30.0,30.0
2948,2.0,10.0,0.0,40.0,0.0,30.0,30.0,20.0,40.0,0.0,30.0,0.0,0.0,0.0
2949,5.0,20.0,0.0,40.0,30.0,50.0,40.0,30.0,40.0,0.0,40.0,10.0,20.0,0.0
2950,3.0,0.0,0.0,40.0,30.0,30.0,40.0,40.0,50.0,20.0,50.0,70.0,60.0,30.0
2951,3.0,10.0,0.0,75.0,30.0,10.0,30.0,30.0,20.0,20.0,30.0,50.0,40.0,30.0
2952,2.0,10.0,0.0,60.0,20.0,0.0,50.0,50.0,40.0,0.0,25.0,5.0,30.0,5.0
2953,3.0,0.0,0.0,40.0,10.0,5.0,5.0,55.0,60.0,5.0,65.0,70.0,75.0,45.0
2954,2.0,20.0,0.0,90.0,30.0,40.0,50.0,40.0,40.0,0.0,40.0,50.0,20.0,20.0
2955,4.0,60.0,0.0,40.0,20.0,40.0,30.0,30.0,30.0,20.0,30.0,20.0,30.0,40.0
2956,3.0,20.0,15.0,55.0,15.0,15.0,35.0,35.0,30.0,10.0,25.0,30.0,10.0,0.0
2957,1.0,10.0,0.0,40.0,0.0,10.0,70.0,60.0,70.0,0.0,30.0,5.0,10.0,0.0
2958,2.0,30.0,0.0,45.0,20.0,20.0,45.0,45.0,70.0,0.0,80.0,30.0,40.0,0.0
2959,3.0,25.0,25.0,40.0,25.0,25.0,60.0,50.0,35.0,20.0,30.0,30.0,20.0,0.0
2960,3.0,0.0,0.0,90.0,40.0,20.0,50.0,50.0,30.0,0.0,40.0,20.0,70.0,20.0
2961,5.0,60.0,75.0,30.0,40.0,10.0,60.0,60.0,60.0,0.0,20.0,0.0,15.0,0.0
2962,3.0,15.0,0.0,5.0,10.0,10.0,70.0,70.0,70.0,0.0,50.0,0.0,60.0,30.0
2963,3.0,10.0,0.0,30.0,20.0,10.0,60.0,55.0,60.0,10.0,20.0,20.0,65.0,35.0
2964,3.0,20.0,0.0,25.0,20.0,0.0,50.0,60.0,50.0,0.0,40.0,5.0,15.0,0.0
2965,3.0,10.0,5.0,5.0,10.0,10.0,70.0,70.0,75.0,10.0,40.0,0.0,40.0,25.0
2966,4.0,0.0,0.0,15.0,0.0,10.0,50.0,65.0,75.0,0.0,50.0,0.0,60.0,20.0
2967,2.0,30.0,30.0,45.0,20.0,20.0,45.0,45.0,30.0,15.0,10.0,20.0,15.0,0.0
2968,3.0,5.0,0.0,25.0,5.0,0.0,50.0,40.0,70.0,0.0,40.0,10.0,60.0,5.0
2969,3.0,15.0,0.0,50.0,5.0,10.0,70.0,60.0,70.0,0.0,30.0,5.0,30.0,0.0
2970,2.0,20.0,0.0,80.0,30.0,20.0,40.0,20.0,80.0,10.0,60.0,0.0,10.0,40.0
2971,2.0,60.0,0.0,70.0,50.0,70.0,50.0,50.0,80.0,0.0,80.0,70.0,60.0,50.0
2972,2.0,10.0,0.0,40.0,10.0,30.0,40.0,20.0,60.0,20.0,40.0,0.0,10.0,10.0
2973,3.0,0.0,0.0,50.0,20.0,15.0,40.0,50.0,50.0,0.0,10.0,50.0,20.0,0.0
2974,2.0,35.0,0.0,75.0,15.0,60.0,70.0,70.0,55.0,0.0,45.0,40.0,30.0,0.0
2975,1.0,20.0,0.0,70.0,30.0,20.0,60.0,60.0,60.0,0.0,20.0,30.0,30.0,20.0
2976,2.0,0.0,0.0,0.0,30.0,70.0,60.0,60.0,70.0,0.0,50.0,0.0,20.0,40.0
2977,2.0,0.0,0.0,70.0,30.0,30.0,40.0,40.0,70.0,20.0,70.0,30.0,70.0,60.0
2978,4.0,15.0,0.0,35.0,20.0,15.0,50.0,25.0,40.0,0.0,55.0,35.0,65.0,50.0
2979,2.0,50.0,0.0,60.0,30.0,40.0,70.0,50.0,70.0,40.0,80.0,0.0,70.0,30.0
2980,3.0,0.0,0.0,30.0,40.0,5.0,30.0,20.0,30.0,5.0,10.0,10.0,35.0,50.0
2981,3.0,20.0,0.0,70.0,30.0,40.0,80.0,60.0,70.0,20.0,90.0,0.0,40.0,40.0
2982,4.0,60.0,10.0,50.0,30.0,60.0,80.0,80.0,80.0,40.0,80.0,10.0,70.0,70.0
2983,2.0,60.0,0.0,70.0,50.0,30.0,60.0,40.0,50.0,40.0,70.0,80.0,30.0,70.0
2984,2.0,20.0,0.0,60.0,20.0,30.0,70.0,60.0,60.0,0.0,50.0,30.0,40.0,0.0
2985,2.0,20.0,0.0,5.0,10.0,10.0,70.0,60.0,80.0,0.0,30.0,10.0,35.0,0.0
2986,2.0,10.0,0.0,50.0,60.0,40.0,50.0,60.0,80.0,20.0,90.0,0.0,60.0,20.0
2987,3.0,10.0,0.0,20.0,0.0,30.0,50.0,40.0,30.0,0.0,30.0,10.0,10.0,0.0
2988,2.0,0.0,0.0,35.0,20.0,0.0,35.0,35.0,65.0,0.0,15.0,5.0,30.0,10.0
2989,2.0,0.0,0.0,25.0,10.0,0.0,45.0,45.0,65.0,0.0,25.0,0.0,45.0,0.0
2990,1.0,60.0,0.0,85.0,40.0,25.0,35.0,35.0,65.0,0.0,50.0,15.0,45.0,0.0
2991,2.0,55.0,0.0,85.0,30.0,5.0,30.0,25.0,50.0,0.0,75.0,20.0,50.0,10.0
2992,2.0,0.0,0.0,40.0,20.0,0.0,60.0,60.0,80.0,0.0,20.0,0.0,20.0,50.0
2993,2.0,20.0,0.0,87.0,82.0,65.0,75.0,77.0,81.0,0.0,83.0,65.0,64.0,66.0
2994,4.0,5.0,0.0,10.0,10.0,5.0,80.0,80.0,80.0,0.0,25.0,0.0,35.0,15.0
2995,4.0,40.0,70.0,30.0,20.0,20.0,50.0,40.0,60.0,20.0,50.0,40.0,70.0,10.0
2996,3.0,0.0,0.0,50.0,30.0,10.0,50.0,40.0,70.0,10.0,60.0,30.0,70.0,20.0
2997,3.0,77.0,0.0,71.0,71.0,64.0,74.0,76.0,78.0,0.0,74.0,38.0,65.0,84.0
2998,2.0,0.0,0.0,30.0,0.0,10.0,70.0,70.0,80.0,0.0,25.0,5.0,15.0,40.0
2999,5.0,10.0,0.0,35.0,15.0,15.0,75.0,75.0,65.0,5.0,20.0,5.0,15.0,5.0
3000,2.0,50.0,0.0,50.0,50.0,50.0,79.0,73.0,89.0,0.0,85.0,50.0,50.0,63.0
3001,2.0,50.0,0.0,50.0,50.0,50.0,50.0,74.0,86.0,0.0,78.0,50.0,67.0,50.0
3002,3.0,78.0,0.0,83.0,60.0,73.0,75.0,83.0,90.0,0.0,93.0,50.0,80.0,60.0
3003,3.0,20.0,15.0,35.0,5.0,5.0,60.0,55.0,65.0,0.0,20.0,0.0,25.0,5.0
3004,2.0,10.0,0.0,80.0,70.0,30.0,60.0,70.0,60.0,0.0,70.0,10.0,70.0,60.0
3005,1.0,40.0,50.0,20.0,35.0,10.0,50.0,50.0,40.0,10.0,15.0,35.0,35.0,0.0
3006,1.0,0.0,0.0,77.0,61.0,72.0,79.0,79.0,87.0,0.0,85.0,52.0,68.0,68.0
3007,3.0,0.0,0.0,0.0,0.0,5.0,65.0,65.0,70.0,0.0,10.0,15.0,30.0,0.0
3008,2.0,0.0,0.0,25.0,15.0,0.0,60.0,60.0,70.0,0.0,15.0,10.0,15.0,0.0
3009,2.0,20.0,0.0,80.0,0.0,20.0,30.0,30.0,50.0,0.0,40.0,70.0,80.0,20.0
3010,1.0,0.0,0.0,10.0,0.0,0.0,70.0,70.0,80.0,0.0,20.0,0.0,20.0,0.0
3011,2.0,0.0,0.0,20.0,0.0,0.0,70.0,80.0,75.0,0.0,20.0,0.0,15.0,10.0
3012,3.0,30.0,25.0,10.0,10.0,0.0,40.0,50.0,70.0,0.0,10.0,0.0,40.0,5.0
3013,3.0,15.0,0.0,35.0,5.0,0.0,70.0,70.0,75.0,0.0,20.0,0.0,0.0,0.0
3014,4.0,10.0,0.0,20.0,0.0,0.0,75.0,75.0,85.0,0.0,25.0,5.0,40.0,0.0
3015,2.0,0.0,0.0,5.0,0.0,0.0,65.0,65.0,70.0,0.0,15.0,20.0,35.0,10.0
3016,3.0,20.0,0.0,20.0,40.0,20.0,50.0,50.0,50.0,0.0,15.0,0.0,15.0,30.0
3017,3.0,20.0,0.0,65.0,10.0,25.0,80.0,80.0,75.0,10.0,25.0,0.0,10.0,0.0
3018,2.0,0.0,0.0,80.0,0.0,0.0,35.0,30.0,70.0,0.0,5.0,15.0,20.0,25.0
3019,2.0,40.0,50.0,40.0,30.0,60.0,50.0,50.0,30.0,30.0,40.0,30.0,30.0,10.0
3020,3.0,30.0,0.0,30.0,20.0,30.0,50.0,50.0,30.0,20.0,20.0,60.0,50.0,30.0
3021,2.0,30.0,40.0,50.0,40.0,50.0,40.0,40.0,60.0,30.0,60.0,60.0,70.0,30.0
3022,4.0,20.0,20.0,50.0,30.0,50.0,60.0,60.0,60.0,10.0,60.0,50.0,70.0,70.0
3023,2.0,20.0,0.0,50.0,0.0,40.0,50.0,30.0,50.0,0.0,30.0,30.0,40.0,10.0
3024,2.0,40.0,0.0,60.0,0.0,50.0,60.0,40.0,50.0,0.0,30.0,10.0,30.0,0.0
3025,1.0,0.0,0.0,20.0,30.0,0.0,30.0,30.0,50.0,0.0,10.0,10.0,30.0,30.0
3026,3.0,10.0,0.0,40.0,20.0,20.0,10.0,10.0,30.0,10.0,25.0,10.0,20.0,15.0
3027,2.0,5.0,0.0,0.0,10.0,0.0,10.0,10.0,50.0,0.0,45.0,0.0,50.0,40.0
3028,3.0,40.0,10.0,40.0,20.0,30.0,30.0,40.0,50.0,20.0,60.0,50.0,70.0,30.0
3029,3.0,20.0,0.0,50.0,0.0,30.0,40.0,30.0,30.0,0.0,0.0,0.0,20.0,0.0
3030,2.0,0.0,0.0,35.0,0.0,10.0,40.0,40.0,80.0,0.0,5.0,15.0,30.0,5.0
3031,1.0,50.0,60.0,50.0,40.0,50.0,60.0,70.0,60.0,40.0,60.0,60.0,60.0,10.0
3032,2.0,20.0,10.0,40.0,20.0,30.0,40.0,40.0,70.0,20.0,40.0,40.0,60.0,30.0
3033,1.0,0.0,0.0,80.0,60.0,20.0,40.0,50.0,50.0,0.0,30.0,50.0,60.0,30.0
3034,1.0,0.0,0.0,70.0,20.0,40.0,60.0,60.0,70.0,0.0,40.0,30.0,60.0,40.0
3035,2.0,5.0,0.0,5.0,0.0,10.0,65.0,65.0,80.0,5.0,40.0,15.0,25.0,5.0
3036,2.0,20.0,0.0,40.0,50.0,60.0,40.0,40.0,50.0,20.0,50.0,70.0,60.0,30.0
3037,1.0,10.0,0.0,40.0,30.0,30.0,50.0,50.0,70.0,10.0,60.0,40.0,60.0,20.0
3038,3.0,30.0,0.0,80.0,50.0,10.0,60.0,50.0,20.0,0.0,70.0,40.0,40.0,0.0
3039,3.0,20.0,0.0,40.0,35.0,10.0,40.0,40.0,55.0,0.0,25.0,15.0,15.0,0.0
3040,2.0,0.0,0.0,15.0,0.0,0.0,30.0,40.0,40.0,0.0,10.0,25.0,20.0,5.0
3041,4.0,30.0,0.0,85.0,65.0,10.0,35.0,35.0,20.0,0.0,15.0,35.0,20.0,0.0
3042,2.0,20.0,0.0,55.0,70.0,30.0,30.0,30.0,35.0,0.0,25.0,35.0,55.0,0.0
3043,2.0,5.0,0.0,45.0,30.0,55.0,50.0,45.0,55.0,5.0,50.0,35.0,25.0,20.0
3044,2.0,0.0,0.0,50.0,50.0,20.0,40.0,60.0,40.0,0.0,80.0,30.0,10.0,10.0
3045,3.0,0.0,0.0,25.0,10.0,20.0,30.0,25.0,35.0,0.0,40.0,20.0,25.0,10.0
3046,1.0,20.0,10.0,30.0,0.0,15.0,35.0,35.0,50.0,0.0,25.0,45.0,50.0,0.0
3047,2.0,10.0,0.0,40.0,80.0,40.0,50.0,50.0,40.0,30.0,40.0,0.0,10.0,30.0
3048,2.0,0.0,0.0,0.0,30.0,20.0,20.0,15.0,35.0,0.0,40.0,20.0,40.0,10.0
3049,4.0,90.0,0.0,80.0,20.0,40.0,50.0,60.0,40.0,0.0,60.0,40.0,80.0,70.0
3050,2.0,20.0,0.0,45.0,20.0,25.0,40.0,40.0,70.0,0.0,35.0,35.0,40.0,0.0
3051,4.0,0.0,0.0,60.0,0.0,40.0,60.0,50.0,80.0,20.0,70.0,60.0,90.0,40.0
3052,2.0,0.0,0.0,50.0,45.0,20.0,40.0,30.0,65.0,30.0,60.0,55.0,30.0,40.0
3053,2.0,5.0,0.0,40.0,50.0,35.0,35.0,40.0,40.0,5.0,40.0,25.0,25.0,20.0
3054,2.0,0.0,0.0,45.0,55.0,50.0,55.0,40.0,70.0,0.0,70.0,55.0,20.0,30.0
3055,4.0,0.0,0.0,60.0,10.0,80.0,80.0,70.0,70.0,30.0,40.0,20.0,50.0,20.0
3056,3.0,0.0,0.0,35.0,15.0,25.0,25.0,20.0,35.0,0.0,30.0,10.0,15.0,10.0
3057,2.0,0.0,0.0,20.0,10.0,10.0,30.0,35.0,20.0,0.0,30.0,30.0,10.0,0.0
3058,2.0,0.0,0.0,35.0,20.0,20.0,40.0,50.0,25.0,0.0,15.0,15.0,25.0,0.0
3059,4.0,10.0,5.0,70.0,15.0,20.0,25.0,40.0,75.0,20.0,70.0,10.0,50.0,30.0
3060,3.0,0.0,0.0,30.0,60.0,0.0,30.0,50.0,60.0,30.0,70.0,50.0,60.0,50.0
3061,4.0,25.0,15.0,45.0,5.0,0.0,35.0,40.0,35.0,10.0,20.0,5.0,15.0,0.0
3062,3.0,30.0,30.0,20.0,0.0,10.0,35.0,40.0,25.0,0.0,25.0,10.0,25.0,0.0
3063,3.0,0.0,0.0,35.0,10.0,25.0,20.0,25.0,40.0,0.0,20.0,15.0,25.0,10.0
3064,3.0,0.0,0.0,40.0,30.0,10.0,25.0,20.0,25.0,0.0,35.0,10.0,35.0,20.0
3065,3.0,10.0,0.0,75.0,30.0,50.0,60.0,65.0,60.0,0.0,50.0,50.0,75.0,20.0
3066,3.0,60.0,0.0,55.0,35.0,20.0,45.0,55.0,50.0,15.0,40.0,35.0,40.0,30.0
3067,2.0,0.0,0.0,35.0,25.0,30.0,20.0,15.0,20.0,10.0,10.0,5.0,30.0,10.0
3068,2.0,0.0,0.0,15.0,10.0,30.0,50.0,75.0,75.0,0.0,70.0,50.0,60.0,20.0
3069,3.0,5.0,0.0,25.0,5.0,10.0,30.0,25.0,25.0,0.0,25.0,0.0,10.0,15.0
3070,2.0,0.0,0.0,10.0,10.0,25.0,20.0,20.0,60.0,0.0,40.0,0.0,15.0,0.0
3071,3.0,0.0,0.0,80.0,60.0,5.0,5.0,30.0,40.0,0.0,40.0,10.0,70.0,20.0
3072,4.0,40.0,0.0,70.0,25.0,35.0,40.0,34.0,70.0,0.0,50.0,20.0,60.0,40.0
3073,4.0,5.0,5.0,90.0,50.0,50.0,45.0,30.0,60.0,0.0,10.0,15.0,70.0,10.0
3074,2.0,10.0,0.0,35.0,15.0,0.0,25.0,20.0,30.0,0.0,10.0,0.0,50.0,10.0
3075,2.0,10.0,0.0,65.0,10.0,0.0,15.0,20.0,35.0,0.0,25.0,0.0,45.0,15.0
3076,3.0,0.0,0.0,45.0,15.0,0.0,45.0,60.0,25.0,0.0,15.0,10.0,50.0,10.0
3077,2.0,10.0,0.0,60.0,70.0,20.0,50.0,50.0,60.0,0.0,50.0,40.0,20.0,60.0
3078,2.0,0.0,0.0,30.0,10.0,35.0,40.0,30.0,55.0,0.0,55.0,25.0,35.0,20.0
3079,4.0,15.0,0.0,45.0,20.0,35.0,50.0,60.0,65.0,0.0,70.0,60.0,65.0,60.0
3080,3.0,10.0,20.0,50.0,40.0,60.0,60.0,65.0,55.0,75.0,45.0,20.0,65.0,15.0
3081,2.0,40.0,0.0,70.0,60.0,20.0,40.0,40.0,40.0,10.0,50.0,35.0,20.0,40.0
3082,3.0,0.0,15.0,10.0,0.0,20.0,0.0,5.0,65.0,5.0,65.0,60.0,50.0,15.0
3083,2.0,30.0,0.0,30.0,35.0,35.0,60.0,65.0,55.0,30.0,30.0,35.0,35.0,20.0
3084,5.0,0.0,0.0,45.0,20.0,45.0,70.0,45.0,40.0,0.0,25.0,35.0,55.0,10.0
3085,2.0,70.0,0.0,30.0,10.0,20.0,30.0,30.0,30.0,0.0,40.0,20.0,0.0,0.0
3086,4.0,40.0,0.0,20.0,0.0,20.0,35.0,10.0,45.0,0.0,35.0,0.0,25.0,0.0
3087,2.0,30.0,0.0,50.0,30.0,20.0,40.0,40.0,60.0,10.0,60.0,20.0,70.0,50.0
3088,2.0,0.0,0.0,40.0,10.0,50.0,30.0,30.0,50.0,0.0,50.0,20.0,30.0,10.0
3089,2.0,5.0,0.0,10.0,0.0,15.0,50.0,45.0,85.0,0.0,50.0,0.0,0.0,0.0
3090,3.0,10.0,0.0,30.0,20.0,0.0,0.0,0.0,70.0,40.0,30.0,60.0,30.0,20.0
3091,2.0,10.0,10.0,30.0,30.0,30.0,20.0,20.0,30.0,20.0,10.0,30.0,20.0,25.0
3092,2.0,60.0,0.0,40.0,0.0,30.0,30.0,40.0,40.0,10.0,30.0,10.0,20.0,10.0
3093,4.0,0.0,0.0,30.0,10.0,30.0,30.0,20.0,50.0,30.0,60.0,60.0,60.0,30.0
3094,4.0,25.0,0.0,85.0,0.0,40.0,75.0,80.0,90.0,30.0,90.0,0.0,75.0,15.0
3095,4.0,0.0,0.0,60.0,30.0,60.0,60.0,70.0,70.0,40.0,50.0,10.0,70.0,30.0
3096,2.0,5.0,0.0,30.0,5.0,10.0,25.0,25.0,30.0,0.0,25.0,5.0,15.0,10.0
3097,5.0,0.0,0.0,30.0,20.0,10.0,50.0,40.0,60.0,30.0,70.0,60.0,30.0,30.0
3098,1.0,20.0,0.0,85.0,30.0,10.0,40.0,40.0,40.0,20.0,40.0,30.0,40.0,20.0
3099,2.0,0.0,0.0,60.0,10.0,20.0,30.0,30.0,30.0,0.0,30.0,30.0,0.0,0.0
3100,2.0,10.0,10.0,20.0,50.0,20.0,30.0,30.0,20.0,0.0,30.0,10.0,10.0,60.0
3101,3.0,40.0,40.0,45.0,46.0,15.0,35.0,35.0,25.0,5.0,15.0,35.0,20.0,0.0
3102,2.0,50.0,0.0,80.0,60.0,10.0,60.0,80.0,70.0,30.0,70.0,30.0,70.0,40.0
3103,2.0,10.0,0.0,30.0,35.0,15.0,40.0,40.0,75.0,0.0,50.0,25.0,30.0,0.0
3104,2.0,30.0,0.0,100.0,10.0,50.0,70.0,40.0,40.0,10.0,30.0,10.0,60.0,0.0
3105,2.0,0.0,0.0,70.0,0.0,10.0,60.0,40.0,65.0,0.0,50.0,30.0,40.0,0.0
3106,2.0,0.0,0.0,70.0,30.0,50.0,50.0,50.0,55.0,0.0,30.0,40.0,65.0,10.0
3107,3.0,30.0,0.0,50.0,10.0,70.0,80.0,90.0,70.0,30.0,70.0,0.0,20.0,20.0
3108,3.0,30.0,40.0,60.0,40.0,20.0,70.0,70.0,60.0,30.0,60.0,10.0,50.0,30.0
3109,4.0,0.0,0.0,50.0,20.0,30.0,20.0,10.0,60.0,0.0,20.0,20.0,10.0,0.0
3110,2.0,20.0,0.0,80.0,50.0,10.0,50.0,50.0,35.0,20.0,10.0,40.0,30.0,30.0
3111,2.0,30.0,0.0,70.0,0.0,30.0,70.0,70.0,80.0,0.0,60.0,20.0,20.0,0.0
3112,2.0,0.0,0.0,30.0,20.0,30.0,30.0,30.0,30.0,10.0,20.0,20.0,0.0,30.0
3113,2.0,30.0,0.0,20.0,0.0,30.0,40.0,30.0,50.0,0.0,40.0,0.0,20.0,0.0
3114,3.0,70.0,70.0,30.0,50.0,40.0,70.0,60.0,70.0,30.0,60.0,0.0,60.0,80.0
3115,2.0,0.0,0.0,79.0,49.0,73.0,85.0,80.0,78.0,0.0,83.0,52.0,58.0,48.0
3116,3.0,62.0,0.0,88.0,68.0,91.0,88.0,86.0,92.0,50.0,50.0,50.0,71.0,74.0
3117,4.0,40.0,5.0,70.0,30.0,30.0,80.0,80.0,70.0,20.0,20.0,0.0,70.0,20.0
3118,5.0,40.0,0.0,50.0,30.0,20.0,50.0,50.0,55.0,0.0,30.0,45.0,45.0,0.0
